geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
40012,-21.953723,-43.266928,Sao Paulo,RJ
38744,-0.676235,-47.283429,Belo Horizonte,PA
30759,-25.977062,-47.760566,Sao Paulo,PR
98354,-2.588826,-38.148989,Sao Paulo,CE
45713,-24.67081,-50.10434,Sao Paulo,PR
88781,-11.974996,-39.904817,Belo Horizonte,BA
90844,-2.802213,-47.970593,Rio de Janeiro,PA
19881,-26.530601,-49.567615,Belo Horizonte,PR
14248,-27.38011,-47.819493,Sao Paulo,SC
98830,-21.494465,-43.060956,Curitiba,RJ
77268,-27.473069,-47.540598,Belo Horizonte,SC
37079,-0.168237,-50.029792,Rio de Janeiro,PA
98301,-18.218381,-48.995976,Rio de Janeiro,GO
96101,-23.687544,-46.624318,Belo Horizonte,SP
99618,-26.616748,-47.83198,Sao Paulo,PR
41337,-28.885219,-49.445613,Sao Paulo,SC
69751,-23.983858,-41.787884,Belo Horizonte,RJ
65766,-9.333342,-33.517984,Sao Paulo,PE
74289,-25.856158,-48.489673,Curitiba,SC
98896,-26.270268,-50.868763,Curitiba,PR
32996,-17.56652,-47.509767,Sao Paulo,DF
99766,-17.552455,-45.988044,Belo Horizonte,DF
95638,-26.524245,-47.459272,Sao Paulo,PR
36061,-2.406926,-39.458895,Sao Paulo,CE
20256,-25.748416,-47.314044,Rio de Janeiro,PR
50198,-2.481737,-48.568863,Curitiba,PA
58035,-19.737348,-39.502294,Rio de Janeiro,ES
89574,-13.158527,-39.58054,Rio de Janeiro,BA
58642,-11.84135,-38.95995,Belo Horizonte,BA
28230,-21.877358,-47.11912,Belo Horizonte,SP
91660,-13.39558,-37.494438,Rio de Janeiro,BA
86865,-13.685344,-37.773953,Belo Horizonte,BA
83750,-2.010829,-60.58589,Sao Paulo,AM
44896,-3.015549,-47.660279,Rio de Janeiro,PA
45770,-22.018818,-42.001545,Belo Horizonte,RJ
68582,-31.004503,-52.2346,Sao Paulo,RS
18990,-2.856595,-42.935236,Curitiba,MA
60194,-20.713133,-39.699785,Sao Paulo,ES
32357,-16.376681,-47.646387,Rio de Janeiro,DF
65987,-27.383384,-49.389582,Curitiba,PR
85504,-17.186462,-47.749117,Rio de Janeiro,DF
25108,-26.691167,-49.490094,Sao Paulo,SC
14064,-2.79988,-61.098937,Belo Horizonte,AM
34893,-2.315539,-59.131293,Curitiba,AM
58052,-4.104265,-60.783889,Rio de Janeiro,AM
28945,-26.304309,-50.225089,Rio de Janeiro,PR
38140,-4.20931,-42.351428,Sao Paulo,MA
88198,-28.293598,-50.722501,Belo Horizonte,RS
41791,-26.614384,-50.035234,Rio de Janeiro,SC
94554,-24.509023,-48.248619,Sao Paulo,PR
70214,-21.532708,-42.744554,Curitiba,MG
47567,-14.561073,-37.295771,Curitiba,BA
34341,-2.429834,-61.292328,Rio de Janeiro,AM
48763,-29.046013,-51.568956,Rio de Janeiro,RS
14710,-15.074593,-49.890184,Curitiba,GO
91109,-17.507022,-49.518634,Belo Horizonte,GO
31030,-31.211322,-52.522377,Curitiba,RS
25008,-16.043269,-47.533792,Curitiba,DF
41882,-19.901468,-42.923163,Belo Horizonte,MG
32105,-1.435274,-58.777863,Belo Horizonte,AM
92313,-13.979302,-38.678585,Belo Horizonte,BA
77680,-16.34808,-49.149045,Rio de Janeiro,DF
45557,0.361567,-50.138314,Rio de Janeiro,PA
76669,-27.117081,-47.472173,Curitiba,PR
50919,-4.052326,-60.841882,Sao Paulo,AM
64306,-15.93743,-50.46486,Sao Paulo,GO
95846,-24.041009,-48.334544,Sao Paulo,SP
59019,-2.65382,-60.37859,Belo Horizonte,AM
45040,-4.196411,-59.351947,Belo Horizonte,AM
95060,-21.397384,-39.591223,Sao Paulo,ES
58345,-13.03386,-36.570852,Rio de Janeiro,BA
34630,-3.077929,-50.383244,Curitiba,PA
89887,-9.295491,-33.282968,Rio de Janeiro,PE
78456,-6.192468,-33.923106,Rio de Janeiro,PE
43914,-2.385273,-40.083988,Sao Paulo,CE
27818,-23.507135,-42.364383,Sao Paulo,RJ
22077,-1.746369,-49.150946,Belo Horizonte,PA
78418,-21.096987,-42.151629,Belo Horizonte,ES
82331,-3.687145,-43.686553,Rio de Janeiro,MA
43746,-5.191917,-39.915305,Rio de Janeiro,CE
74655,-0.66953,-49.846643,Belo Horizonte,PA
63469,-2.55854,-50.201247,Rio de Janeiro,PA
76076,-19.767111,-39.207511,Sao Paulo,ES
43640,-23.225189,-47.6099,Rio de Janeiro,SP
87740,-29.208351,-51.15513,Rio de Janeiro,RS
96720,-17.226558,-49.190408,Belo Horizonte,DF
62392,-4.336757,-46.162938,Sao Paulo,MA
99801,-2.788124,-47.727436,Curitiba,PA
26593,-3.869143,-60.407945,Rio de Janeiro,AM
34106,-21.874144,-44.658778,Rio de Janeiro,RJ
17832,-20.146915,-38.810896,Curitiba,ES
95745,-18.9673,-40.915403,Curitiba,ES
23187,-28.049629,-48.571346,Sao Paulo,SC
77825,-23.285319,-46.150417,Belo Horizonte,SP
19884,-4.554607,-59.636481,Sao Paulo,AM
59148,-12.969045,-40.445418,Belo Horizonte,BA
94470,-3.326881,-44.086897,Sao Paulo,MA
61124,-19.029626,-41.285798,Curitiba,ES
67624,-27.247156,-48.555514,Curitiba,PR
94927,-24.876828,-41.220727,Belo Horizonte,RJ
36680,-14.400429,-38.715925,Curitiba,BA
73366,-9.430607,-35.029422,Belo Horizonte,PE
21712,-23.031869,-44.756588,Curitiba,SP
23347,-4.165541,-60.013799,Curitiba,AM
34497,-28.584592,-50.016663,Curitiba,SC
18579,-24.255136,-51.262801,Curitiba,PR
65703,-17.566203,-51.032939,Curitiba,GO
18684,-24.831838,-42.926863,Sao Paulo,RJ
19486,-26.60618,-48.396165,Curitiba,SC
92247,-19.455633,-39.146205,Rio de Janeiro,ES
24309,-13.073133,-38.665741,Belo Horizonte,BA
33373,-31.394155,-50.554959,Curitiba,RS
55355,-17.831821,-48.701515,Belo Horizonte,GO
62149,-26.452676,-48.758902,Curitiba,SC
52372,-24.996416,-50.376453,Rio de Janeiro,PR
61348,-11.499963,-37.99762,Belo Horizonte,BA
33790,-12.888371,-38.400902,Sao Paulo,BA
12417,-7.694222,-34.386856,Curitiba,PE
14334,-1.022339,-47.764149,Sao Paulo,PA
43992,-1.621522,-45.381098,Belo Horizonte,MA
59796,-18.708854,-42.78067,Belo Horizonte,MG
21047,-4.08327,-44.509617,Sao Paulo,MA
81860,-1.983303,-46.081172,Rio de Janeiro,MA
92452,-26.085819,-49.485444,Sao Paulo,SC
45389,-23.714732,-42.118973,Sao Paulo,RJ
70951,-0.614844,-46.601944,Belo Horizonte,PA
20644,-23.341342,-43.279357,Rio de Janeiro,RJ
97100,-1.935994,-58.711027,Belo Horizonte,AM
12658,-22.045908,-41.780667,Curitiba,ES
85450,-30.025512,-50.760977,Curitiba,RS
16340,-13.981095,-48.51345,Belo Horizonte,DF
45986,-29.740059,-50.62986,Sao Paulo,RS
72520,-17.56299,-47.480322,Sao Paulo,GO
75930,-14.085928,-40.457062,Sao Paulo,BA
11586,-12.657905,-37.974684,Sao Paulo,BA
67822,-27.20183,-49.548362,Curitiba,SC
59024,-18.635704,-45.473695,Rio de Janeiro,MG
69620,-27.268297,-50.250528,Rio de Janeiro,PR
52240,-23.646526,-45.201544,Curitiba,SP
60066,-2.600266,-47.240481,Rio de Janeiro,PA
98274,-25.038394,-48.231591,Sao Paulo,PR
33780,-23.775833,-48.503249,Rio de Janeiro,SP
82593,-28.706085,-49.342682,Curitiba,SC
40635,-4.79478,-61.391396,Rio de Janeiro,AM
12076,-3.996545,-45.710256,Rio de Janeiro,MA
50361,-12.44529,-38.95154,Sao Paulo,BA
57947,-12.026861,-37.922783,Curitiba,BA
88456,-17.246678,-48.130727,Belo Horizonte,DF
17395,-23.86834,-46.513477,Curitiba,SP
68176,-11.568394,-39.358605,Belo Horizonte,BA
72669,-23.413077,-47.116668,Sao Paulo,SP
22287,-18.353516,-44.961817,Rio de Janeiro,MG
83427,-4.468276,-38.637097,Curitiba,CE
94591,-23.57646,-42.106191,Curitiba,RJ
32006,-14.37074,-47.834008,Curitiba,DF
91965,-3.232087,-43.694864,Belo Horizonte,MA
20871,-16.980549,-48.814326,Curitiba,GO
13021,-19.60836,-39.266688,Rio de Janeiro,ES
32944,-16.208706,-48.794636,Sao Paulo,GO
46989,-17.965521,-44.858206,Sao Paulo,MG
35452,-25.529202,-50.170866,Rio de Janeiro,PR
14605,-22.042163,-45.164513,Sao Paulo,SP
21312,-17.578003,-47.1755,Curitiba,DF
31096,-21.827538,-45.324184,Sao Paulo,SP
42791,-12.333839,-39.250791,Belo Horizonte,BA
63580,-1.569264,-50.353664,Belo Horizonte,PA
96211,-23.946197,-41.407251,Sao Paulo,RJ
60946,-27.627457,-49.909259,Sao Paulo,SC
44424,-16.101816,-50.706501,Belo Horizonte,GO
51150,-30.078031,-49.85576,Belo Horizonte,RS
76452,-2.430172,-59.551861,Sao Paulo,AM
27468,-14.717712,-46.714933,Belo Horizonte,DF
58482,-12.503773,-37.614527,Belo Horizonte,BA
47339,-8.988917,-34.073297,Belo Horizonte,PE
52946,-21.857965,-40.314692,Rio de Janeiro,ES
61398,-24.027847,-49.482303,Sao Paulo,PR
60943,-26.270889,-48.819683,Sao Paulo,PR
89130,-31.40887,-52.290016,Belo Horizonte,RS
33709,-3.517387,-44.830235,Rio de Janeiro,MA
44419,-20.201996,-42.663307,Curitiba,MG
83180,-30.918257,-51.039339,Rio de Janeiro,RS
56553,-16.742954,-48.922262,Rio de Janeiro,DF
77256,-28.073771,-50.462085,Sao Paulo,SC
83495,-14.925194,-49.89332,Belo Horizonte,DF
53116,-23.526331,-44.101324,Belo Horizonte,RJ
43442,-23.480633,-48.797266,Curitiba,PR
96985,-24.483644,-41.388465,Belo Horizonte,RJ
10417,-16.854171,-46.709031,Curitiba,DF
82860,-20.914579,-41.246541,Belo Horizonte,RJ
43092,-21.755044,-41.170949,Rio de Janeiro,RJ
82180,-17.048478,-46.884102,Sao Paulo,DF
74440,-2.653727,-59.047697,Sao Paulo,AM
51844,-4.762546,-36.90798,Sao Paulo,CE
41488,-24.871799,-48.119928,Curitiba,SP
55819,-26.020308,-47.579274,Rio de Janeiro,SC
38165,-7.642784,-33.928016,Curitiba,PE
97732,-18.652259,-47.856656,Rio de Janeiro,GO
82481,-27.227801,-49.20782,Curitiba,PR
38203,-31.904192,-50.21703,Rio de Janeiro,RS
88844,-16.681527,-48.149295,Belo Horizonte,DF
45183,-28.089766,-50.219587,Rio de Janeiro,RS
21683,-21.869535,-38.528278,Rio de Janeiro,ES
20540,-30.139792,-49.886878,Sao Paulo,RS
88235,-21.402858,-45.495703,Belo Horizonte,MG
46847,-2.405466,-50.38107,Curitiba,PA
93609,-1.007456,-49.78241,Belo Horizonte,PA
33924,-28.243645,-49.243225,Curitiba,RS
98807,-0.850063,-45.238202,Rio de Janeiro,MA
21074,-25.697122,-49.884112,Curitiba,PR
32424,-16.203376,-46.634628,Rio de Janeiro,DF
45707,-20.408872,-42.326011,Sao Paulo,MG
68143,-4.848158,-60.376275,Curitiba,AM
98111,-10.019601,-35.447404,Sao Paulo,PE
85297,-8.782981,-33.946902,Belo Horizonte,PE
78590,-8.135449,-35.294872,Curitiba,PE
13329,-12.716431,-40.40192,Curitiba,BA
43943,-21.797395,-43.853158,Sao Paulo,RJ
10196,-2.514404,-42.540793,Curitiba,MA
59506,-6.357475,-33.837824,Belo Horizonte,PE
92271,-3.748461,-38.246075,Sao Paulo,CE
27341,-24.969949,-45.156452,Rio de Janeiro,SP
86713,-31.385749,-50.212567,Belo Horizonte,RS
38252,-21.940758,-48.398952,Belo Horizonte,SP
28750,-18.648151,-43.743022,Curitiba,MG
54030,-19.82283,-40.182314,Sao Paulo,ES
66446,-21.908682,-41.803546,Sao Paulo,RJ
71069,-24.796191,-43.287504,Sao Paulo,RJ
83995,-4.396485,-45.186845,Sao Paulo,MA
10240,-23.996903,-50.7604,Belo Horizonte,PR
43591,-2.761184,-42.892428,Belo Horizonte,MA
26943,0.073782,-49.392362,Belo Horizonte,PA
86149,-18.791671,-45.377828,Curitiba,MG
20481,-2.4959,-43.8726,Sao Paulo,MA
43710,-2.473095,-44.437519,Belo Horizonte,MA
28417,-12.405018,-40.434195,Rio de Janeiro,BA
47017,-29.089144,-49.602706,Belo Horizonte,SC
81678,-7.039294,-36.064378,Curitiba,PE
76831,-16.636688,-50.870715,Sao Paulo,GO
40701,-2.697307,-43.534658,Rio de Janeiro,MA
33780,-17.465758,-50.870516,Sao Paulo,GO
39264,-19.720554,-44.990749,Curitiba,MG
13491,-20.557632,-42.811314,Curitiba,MG
35977,-20.23521,-41.851616,Curitiba,ES
61025,-14.679106,-39.319114,Rio de Janeiro,BA
37928,-21.925761,-45.323458,Rio de Janeiro,SP
61069,-2.631466,-50.194111,Rio de Janeiro,PA
66987,-3.237146,-36.910627,Curitiba,CE
25496,-21.838365,-44.203755,Rio de Janeiro,RJ
41296,-16.288316,-50.793125,Curitiba,GO
88342,-3.211214,-59.382914,Rio de Janeiro,AM
14140,-15.370549,-47.146863,Rio de Janeiro,DF
85769,-23.55643,-47.324739,Sao Paulo,SP
99201,-16.067369,-50.019413,Curitiba,GO
14051,-18.639633,-43.325023,Rio de Janeiro,MG
18917,-27.704051,-47.64799,Sao Paulo,SC
36224,-23.014801,-48.491631,Sao Paulo,SP
13275,-2.249005,-45.675646,Curitiba,MA
68705,-12.213054,-38.556595,Rio de Janeiro,BA
40440,-31.02524,-49.548946,Rio de Janeiro,RS
20100,-1.958716,-47.240874,Rio de Janeiro,PA
16224,-28.663765,-51.82662,Rio de Janeiro,RS
88410,-18.445972,-50.22102,Rio de Janeiro,GO
82050,-26.541448,-49.646472,Belo Horizonte,SC
17747,-29.290098,-52.136373,Rio de Janeiro,RS
49667,-29.794747,-50.081606,Curitiba,RS
94271,-6.285537,-36.148017,Curitiba,PE
70100,-20.551737,-39.956523,Sao Paulo,ES
11897,-17.552709,-46.834784,Belo Horizonte,DF
17941,-30.318066,-51.391444,Sao Paulo,RS
19691,-1.73015,-39.21407,Curitiba,CE
21837,-23.500924,-44.667348,Sao Paulo,SP
27060,-16.200841,-49.573344,Rio de Janeiro,GO
67553,-20.105466,-42.241828,Curitiba,ES
70452,-25.804212,-50.786296,Rio de Janeiro,PR
47896,-3.813277,-39.243273,Belo Horizonte,CE
49266,-3.004853,-36.831852,Curitiba,CE
25220,-3.488903,-42.610348,Sao Paulo,MA
68496,-31.818032,-52.280285,Rio de Janeiro,RS
19746,-21.324405,-43.071045,Sao Paulo,MG
36440,-3.177006,-61.574805,Sao Paulo,AM
18654,-28.458834,-52.452052,Rio de Janeiro,RS
18683,-14.148419,-36.833309,Sao Paulo,BA
67221,-3.804365,-37.657243,Sao Paulo,CE
90115,-16.444026,-47.610137,Belo Horizonte,GO
39306,-13.800049,-49.616706,Sao Paulo,DF
25008,-3.977883,-59.885035,Curitiba,AM
97428,-2.772327,-38.540486,Curitiba,CE
38646,-4.109178,-43.024277,Curitiba,MA
36355,-31.473661,-51.29822,Belo Horizonte,RS
42228,-3.922572,-38.546656,Sao Paulo,CE
72564,-14.415193,-39.854259,Sao Paulo,BA
12817,-15.895643,-50.198562,Sao Paulo,GO
82845,-3.516088,-44.677453,Curitiba,MA
75365,-16.662674,-46.046161,Sao Paulo,DF
66466,-2.336939,-59.050406,Belo Horizonte,AM
71908,-6.410425,-36.493301,Curitiba,PE
81462,-30.322131,-50.809531,Belo Horizonte,RS
69654,-1.445503,-42.442385,Belo Horizonte,MA
88221,-12.204972,-36.837125,Belo Horizonte,BA
60482,-20.972127,-42.420743,Rio de Janeiro,RJ
75970,-14.92128,-46.013398,Belo Horizonte,DF
40886,-18.801908,-42.706336,Sao Paulo,MG
19590,-9.698172,-32.943483,Curitiba,PE
84105,-29.962953,-49.781121,Sao Paulo,RS
70772,-18.570642,-43.180999,Curitiba,MG
17083,-15.205228,-46.045064,Rio de Janeiro,DF
91578,-14.945779,-38.376565,Sao Paulo,BA
69264,-2.901033,-40.228291,Curitiba,CE
56337,-23.36299,-42.306233,Sao Paulo,RJ
31842,-18.600965,-47.58737,Belo Horizonte,GO
44029,-3.232974,-61.27471,Curitiba,AM
71440,-20.332559,-42.106504,Rio de Janeiro,ES
20820,-17.50713,-47.264651,Belo Horizonte,GO
51229,-12.847127,-40.182666,Belo Horizonte,BA
19692,-26.452967,-50.250762,Curitiba,SC
98866,-30.263313,-49.575343,Sao Paulo,RS
88836,-22.205492,-38.546118,Rio de Janeiro,ES
47898,-3.670357,-61.835162,Rio de Janeiro,AM
34481,-27.48812,-47.534495,Belo Horizonte,SC
99146,-4.000165,-60.416719,Curitiba,AM
32139,-0.771852,-43.435662,Rio de Janeiro,MA
18012,-28.479696,-49.346916,Curitiba,RS
56549,-22.262795,-40.300564,Curitiba,ES
90087,-21.687986,-43.186466,Rio de Janeiro,MG
18463,-5.480448,-40.059839,Belo Horizonte,CE
40934,-2.004464,-46.099667,Sao Paulo,MA
16949,-11.539873,-40.187156,Sao Paulo,BA
20399,-19.520633,-38.561991,Rio de Janeiro,ES
23309,-22.17491,-46.411736,Rio de Janeiro,SP
33460,0.023854,-46.712825,Belo Horizonte,PA
26987,-16.344777,-46.389241,Curitiba,DF
82087,-23.497897,-44.780209,Belo Horizonte,SP
12485,-21.874774,-43.624077,Belo Horizonte,RJ
70818,-19.576914,-40.743705,Rio de Janeiro,ES
69500,-15.489744,-47.304699,Sao Paulo,GO
24213,-15.452483,-49.927351,Curitiba,DF
60730,-16.209006,-48.080607,Rio de Janeiro,DF
92648,-2.215109,-37.489526,Sao Paulo,CE
79151,-21.454936,-44.89783,Rio de Janeiro,MG
20745,-2.354208,-48.880619,Curitiba,PA
29164,-22.172528,-42.12675,Rio de Janeiro,RJ
34132,-8.310276,-33.060615,Curitiba,PE
64042,-2.157224,-44.580555,Curitiba,MA
74106,-24.84095,-45.068933,Belo Horizonte,SP
12536,-21.606748,-44.800184,Sao Paulo,RJ
52958,-7.989114,-34.149429,Sao Paulo,PE
91828,-2.060409,-40.132375,Sao Paulo,CE
77294,-23.53547,-48.21542,Belo Horizonte,PR
64332,-25.580849,-49.594665,Sao Paulo,PR
11701,-28.669282,-49.599196,Rio de Janeiro,SC
57376,-15.810468,-47.434451,Curitiba,DF
40595,-16.903074,-48.261455,Belo Horizonte,DF
46574,-3.714804,-58.92045,Sao Paulo,AM
91253,-7.739969,-36.530917,Curitiba,PE
56341,-25.110938,-47.330955,Curitiba,PR
45613,-18.029603,-49.746397,Sao Paulo,GO
26018,-24.006555,-44.931168,Curitiba,RJ
91872,-23.966752,-42.443253,Belo Horizonte,RJ
96710,-24.44813,-45.744409,Sao Paulo,SP
69207,-15.996292,-49.106823,Belo Horizonte,DF
91352,-15.524711,-48.907694,Rio de Janeiro,GO
80879,-3.891803,-38.935673,Curitiba,CE
63827,-21.757152,-42.142391,Curitiba,ES
95089,-1.712737,-60.629294,Belo Horizonte,AM
49341,-27.623481,-48.245487,Sao Paulo,SC
23684,-2.630526,-49.315327,Belo Horizonte,PA
66789,-3.107404,-61.068334,Curitiba,AM
75822,-6.800279,-34.700173,Sao Paulo,PE
85955,-20.872379,-40.87882,Rio de Janeiro,ES
79557,-12.88124,-38.531117,Curitiba,BA
55854,-30.727671,-51.955902,Sao Paulo,RS
97757,-28.169788,-48.903469,Belo Horizonte,SC
43771,-16.984573,-50.33164,Sao Paulo,GO
26061,-12.21801,-36.893937,Sao Paulo,BA
38998,-2.610473,-43.254549,Curitiba,MA
53228,-4.017825,-39.094109,Rio de Janeiro,CE
32365,-3.185811,-43.319295,Rio de Janeiro,MA
78368,-23.534366,-44.663987,Belo Horizonte,RJ
23874,-23.380817,-44.663743,Belo Horizonte,SP
55212,-3.146162,-37.379627,Belo Horizonte,CE
62320,-7.537305,-34.362356,Sao Paulo,PE
41869,-2.8138,-39.505579,Sao Paulo,CE
81875,-2.882409,-59.327371,Curitiba,AM
56680,-2.012582,-40.316744,Rio de Janeiro,CE
86084,-12.964493,-39.875937,Sao Paulo,BA
21781,-14.541002,-37.035915,Curitiba,BA
86332,-31.75637,-51.600541,Belo Horizonte,RS
12877,-17.3226,-49.276627,Curitiba,DF
53706,-7.342551,-34.87885,Curitiba,PE
38325,-30.329257,-50.457082,Curitiba,RS
27811,-24.795161,-47.298689,Rio de Janeiro,SP
75266,-28.098479,-52.899105,Rio de Janeiro,RS
37138,-15.444145,-47.738625,Curitiba,GO
52097,-18.726005,-41.275646,Rio de Janeiro,ES
28043,-11.402943,-39.298413,Belo Horizonte,BA
73124,-2.293221,-47.575541,Sao Paulo,PA
28358,-2.009711,-44.58085,Sao Paulo,MA
48596,-2.542806,-44.337463,Sao Paulo,MA
67738,-25.921292,-49.335133,Curitiba,PR
94822,-8.795506,-35.983101,Belo Horizonte,PE
42873,-18.602475,-42.247633,Rio de Janeiro,MG
44151,-12.359322,-37.040527,Sao Paulo,BA
64834,-17.489347,-50.716144,Rio de Janeiro,GO
88528,-2.397377,-49.572072,Rio de Janeiro,PA
72078,-21.312298,-41.786143,Sao Paulo,ES
89807,-15.191399,-46.447384,Rio de Janeiro,DF
93008,-26.803791,-48.260125,Rio de Janeiro,SC
55223,-2.771235,-48.703232,Curitiba,PA
50258,-20.798702,-41.537957,Sao Paulo,ES
43002,-17.751482,-49.416059,Curitiba,GO
54138,-0.918641,-50.088761,Curitiba,PA
96989,-24.094329,-46.533941,Rio de Janeiro,SP
71907,-19.737935,-44.786166,Belo Horizonte,MG
76427,-24.925091,-50.065051,Curitiba,PR
60184,-5.021339,-58.985237,Sao Paulo,AM
59936,-23.864513,-44.718552,Sao Paulo,SP
72328,-5.168433,-38.905389,Rio de Janeiro,CE
28296,-1.131458,-48.406385,Curitiba,PA
51946,-24.54858,-44.952802,Curitiba,SP
72919,-22.835856,-41.788843,Belo Horizonte,RJ
62040,-14.786867,-48.29661,Curitiba,DF
67630,-19.630304,-41.86575,Rio de Janeiro,ES
85533,-21.080589,-42.693687,Rio de Janeiro,RJ
93316,-21.86731,-39.034477,Sao Paulo,ES
64017,-14.597765,-48.333746,Rio de Janeiro,DF
87478,-2.886235,-48.978418,Belo Horizonte,PA
86782,-2.654763,-58.556669,Curitiba,AM
87221,-9.016115,-35.322285,Sao Paulo,PE
22306,-23.607337,-48.097528,Curitiba,PR
57018,-12.884452,-38.884589,Rio de Janeiro,BA
16476,-24.718241,-47.940361,Belo Horizonte,PR
98755,-4.626613,-58.307133,Rio de Janeiro,AM
19680,-17.041678,-47.086046,Sao Paulo,DF
11643,-2.904714,-50.070293,Rio de Janeiro,PA
19922,-24.184965,-45.026104,Belo Horizonte,RJ
74519,-28.309004,-52.755748,Curitiba,RS
54197,-22.386349,-45.686142,Rio de Janeiro,SP
67933,-2.389822,-58.29715,Belo Horizonte,AM
10540,-20.998999,-44.934551,Rio de Janeiro,RJ
91376,-18.741317,-42.32284,Sao Paulo,ES
31633,-26.809167,-48.897711,Sao Paulo,SC
29315,-5.558832,-38.553839,Sao Paulo,CE
94939,-13.410658,-39.340733,Rio de Janeiro,BA
18947,-26.505463,-48.315504,Belo Horizonte,PR
97050,-16.807621,-48.522317,Sao Paulo,DF
78760,-11.881961,-38.374559,Curitiba,BA
50882,-22.107068,-45.420828,Curitiba,SP
81539,-17.519836,-47.506286,Sao Paulo,DF
27615,-31.240079,-52.594276,Curitiba,RS
10691,-8.191883,-33.881177,Curitiba,PE
36974,-15.100876,-47.917263,Belo Horizonte,GO
80345,-6.121486,-36.358759,Rio de Janeiro,PE
31121,-20.959389,-41.675436,Curitiba,ES
97534,-8.413508,-34.405892,Belo Horizonte,PE
41148,0.302414,-50.432769,Rio de Janeiro,PA
17761,-15.164531,-47.80755,Sao Paulo,GO
32660,-3.581737,-39.319513,Belo Horizonte,CE
94127,-30.881403,-49.820992,Rio de Janeiro,RS
55313,-16.083795,-47.222821,Rio de Janeiro,DF
86586,-1.790775,-37.808786,Curitiba,CE
73478,-24.238944,-45.130301,Sao Paulo,SP
53540,-28.435003,-50.178028,Sao Paulo,RS
90274,-11.145794,-37.243015,Sao Paulo,BA
87704,-17.754066,-47.72934,Curitiba,GO
38908,-8.92035,-33.033391,Curitiba,PE
64111,-3.421719,-37.470303,Belo Horizonte,CE
96362,-26.209229,-46.759954,Belo Horizonte,SC
15051,-22.249203,-41.531964,Rio de Janeiro,ES
89975,-24.138175,-44.551999,Rio de Janeiro,RJ
58630,-15.025801,-49.618768,Rio de Janeiro,GO
61884,-24.431415,-48.528674,Sao Paulo,SP
51688,-23.726031,-46.099603,Sao Paulo,SP
36825,-16.06014,-49.556025,Rio de Janeiro,GO
25442,-23.951903,-48.515547,Sao Paulo,PR
64055,-4.960822,-60.302985,Rio de Janeiro,AM
99945,-18.961964,-42.005937,Sao Paulo,MG
18189,-3.28329,-49.675419,Belo Horizonte,PA
77876,-27.123639,-49.894083,Rio de Janeiro,PR
54140,-25.96224,-48.504457,Curitiba,SC
80621,-0.80854,-45.560323,Belo Horizonte,MA
71052,-21.408141,-44.755079,Sao Paulo,RJ
91194,-19.94029,-41.069653,Rio de Janeiro,ES
10280,-24.032983,-50.141144,Curitiba,PR
62798,-11.586605,-39.223752,Sao Paulo,BA
20825,-27.002107,-47.762291,Sao Paulo,PR
76675,-21.900947,-39.818596,Curitiba,ES
74461,-23.509111,-45.549103,Sao Paulo,SP
47887,-15.009173,-47.280321,Sao Paulo,DF
83983,-8.392504,-34.252352,Curitiba,PE
26712,-13.442391,-38.691197,Curitiba,BA
93369,-24.308554,-44.497638,Belo Horizonte,RJ
68532,-21.018058,-41.825907,Belo Horizonte,RJ
40166,-26.329899,-50.31135,Rio de Janeiro,SC
43832,-23.512456,-44.565006,Belo Horizonte,RJ
13473,-20.534114,-39.462713,Belo Horizonte,ES
84394,-30.248993,-49.764743,Rio de Janeiro,RS
82734,-22.606873,-43.641819,Rio de Janeiro,RJ
31579,-23.747182,-43.094098,Rio de Janeiro,RJ
19251,-21.522473,-41.642963,Sao Paulo,RJ
73036,-27.197972,-49.906938,Sao Paulo,PR
10721,-7.841039,-33.829505,Belo Horizonte,PE
25063,-21.509651,-39.973904,Rio de Janeiro,ES
37481,-20.389219,-44.683938,Curitiba,MG
62655,-19.796151,-41.949074,Rio de Janeiro,ES
10524,-14.265585,-39.32816,Belo Horizonte,BA
44175,-16.378867,-48.581031,Curitiba,DF
74387,-23.818607,-49.077334,Sao Paulo,PR
98821,-2.424645,-58.119769,Belo Horizonte,AM
28573,-2.032043,-60.568646,Curitiba,AM
45184,-1.862644,-48.937499,Curitiba,PA
45576,-3.637015,-60.066511,Belo Horizonte,AM
19939,-4.722345,-61.092264,Belo Horizonte,AM
29647,-8.251024,-34.103868,Curitiba,PE
11408,-24.717311,-47.690996,Curitiba,SP
83516,-30.495409,-51.027583,Rio de Janeiro,RS
12501,-21.800907,-42.692459,Rio de Janeiro,RJ
50809,-4.856312,-61.621882,Curitiba,AM
25229,-13.859654,-38.883164,Rio de Janeiro,BA
54741,-2.349305,-44.350229,Curitiba,MA
41624,-31.500775,-52.112618,Belo Horizonte,RS
67458,-23.907639,-48.870795,Belo Horizonte,PR
72596,-2.264555,-38.928052,Curitiba,CE
61992,-16.299931,-51.072742,Sao Paulo,GO
89518,-3.932453,-37.013972,Curitiba,CE
19546,-21.538625,-41.593793,Curitiba,ES
